,significance,output,reg_mean_errors,reg_median_size,reg_q1_size,reg_q3_size,reg_median_size_rel,reg_q1_size_rel,reg_q3_size_rel
179,0.9,0,0.978494623655914,0.051527882785148055,0.03533630830011841,0.07616303773257888,15.160646974121278,9.475164805180656,20.131607617529504
180,0.05,0,0.06451612903225812,0.38403692564088576,0.27207785611221824,0.5366608896791796,115.67325455123733,79.73999010139855,154.90548940592984
181,0.1,0,0.08602150537634412,0.27326887082151097,0.1936022386161083,0.3818713919031639,82.3095320917769,56.7405257136757,110.2259843981662
182,0.2,0,0.22580645161290325,0.20826448052533292,0.1475487110284917,0.2910329552836058,62.72998417947777,43.243257371277444,84.00575342543003
183,0.3,0,0.32258064516129037,0.18961474975925946,0.13433597437449551,0.26497144807698575,57.11262056108101,39.37089706582321,76.48318078013992
184,0.4,0,0.4086021505376344,0.16615607328903886,0.1177162537822727,0.2321898238511503,50.04678581030396,34.500025270342526,67.02086734928783
185,0.5,0,0.5161290322580645,0.15508063646358872,0.10986966168192708,0.21671278666152946,46.71082580844093,32.20036301428149,62.55346891105765
186,0.6,0,0.6236559139784946,0.14045409044679663,0.09950722250779204,0.19627335838205928,42.30525939635094,29.163361734651204,56.65369178606255
187,0.7,0,0.7419354838709677,0.11644467783955996,0.08249732300974455,0.16272212445065642,35.073541010136225,24.178137148639106,46.96923291777467
188,0.8,0,0.7634408602150538,0.09360664577838869,0.06631730909400962,0.1308078011495406,28.194646508904096,19.43613363568488,37.75726318960274
189,0.9,0,0.9247311827956989,0.05955050774717119,0.0421896265605336,0.08321707193940042,17.93681956441692,12.364844579380582,24.020347865124887
190,0.05,0,0.032258064516129004,0.36114343520712916,0.26887051032627535,0.531122979988995,109.76741369898957,75.70688638046221,153.5540098416289
191,0.1,0,0.06451612903225812,0.25625768382948605,0.19078329414113937,0.3768706043418273,77.88800917375995,53.71957361670556,108.95780199404037
192,0.2,0,0.19354838709677424,0.2130866162593712,0.15864252723989525,0.313380190778045,64.7664182162005,44.669576333550125,90.60196359777267
193,0.3,0,0.32258064516129037,0.18705859578468995,0.13926472200913814,0.27510155007729775,56.8553551518214,39.21329443365934,79.53515046344263
194,0.4,0,0.4516129032258065,0.17159363827096025,0.12775109442095878,0.2523576939820474,52.154872673790855,35.97135877255806,72.9596294743884
195,0.5,0,0.5698924731182795,0.15475741372359247,0.11521656147722059,0.22759715597522137,47.037601681560126,32.441962929733236,65.80106160962951
196,0.6,0,0.6774193548387097,0.13831861528079706,0.10297791141307033,0.20342110079822945,42.04112600604436,28.995879948254565,58.81147472589782
197,0.7,0,0.7849462365591398,0.12145361926187917,0.09042195817067966,0.1786182494382627,36.915110095001616,25.460452710932984,51.640673564351935
198,0.8,0,0.8709677419354839,0.10139514114160733,0.07548846437624657,0.14911883830491995,30.818454164547802,21.255572389225204,43.11204076524874
199,0.9,0,0.978494623655914,0.05928622672015994,0.0441384682084178,0.0871905019950171,18.019698381922627,12.428235411936033,25.207817597568148
200,0.05,0,0.053763440860215006,0.35952793077770706,0.22439790005551524,0.6034059321642783,118.5632955025467,68.12435603537338,158.09902921750768
201,0.1,0,0.10752688172043012,0.2657632367603362,0.16587504651439444,0.4460379844911619,87.64205080136382,50.3575600455045,116.86688609317109
